ticker,date,open,high,low,close
WOO,2022-01-11,0.91286,1.03,0.909399,0.981528
WOO,2022-01-12,0.981018,1.06432,0.966533,1.04742
WOO,2022-01-13,1.04739,1.04739,0.948379,0.958123
WOO,2022-01-14,0.957883,1.01198,0.92131,1.01169
WOO,2022-01-15,1.01103,1.01284,0.955382,0.957639
WOO,2022-01-16,0.957809,0.964482,0.910455,0.923879
WOO,2022-01-17,0.925578,0.933613,0.819926,0.852891
WOO,2022-01-18,0.85134,0.879352,0.773339,0.841286
WOO,2022-01-19,0.841456,0.847259,0.751671,0.781004
WOO,2022-01-20,0.780996,0.953486,0.773922,0.79963
WOO,2022-01-21,0.80215,0.813631,0.628669,0.657061
WOO,2022-01-22,0.664899,0.685696,0.468484,0.546704
WOO,2022-01-23,0.544173,0.636927,0.536561,0.569364
WOO,2022-01-24,0.571511,0.647369,0.495379,0.582825
WOO,2022-01-25,0.582685,0.690287,0.564449,0.624902
WOO,2022-01-26,0.626133,0.673854,0.574187,0.596798
WOO,2022-01-27,0.597228,0.635037,0.558459,0.589626
WOO,2022-01-28,0.589896,0.612804,0.545164,0.591747
WOO,2022-01-29,0.590428,0.611683,0.558217,0.596309
WOO,2022-01-30,0.594488,0.610523,0.546424,0.553926
WOO,2022-01-31,0.555382,0.582941,0.516455,0.578837
WOO,2022-02-01,0.582235,0.598529,0.563598,0.578177
WOO,2022-02-02,0.577068,0.593737,0.517387,0.527875
WOO,2022-02-03,0.527462,0.544218,0.502871,0.533287
WOO,2022-02-04,0.534074,0.627736,0.532783,0.605654
WOO,2022-02-05,0.602392,0.685701,0.602331,0.631319
WOO,2022-02-06,0.631259,0.665332,0.61637,0.65988
WOO,2022-02-07,0.659674,0.72325,0.644801,0.690483
WOO,2022-02-08,0.690592,0.87559,0.675913,0.765608
WOO,2022-02-09,0.766359,0.809388,0.717622,0.746746
WOO,2022-02-10,0.745945,0.747872,0.663997,0.687381
WOO,2022-02-11,0.68658,0.689213,0.562913,0.587076
WOO,2022-02-12,0.58737,0.609165,0.556734,0.573086
WOO,2022-02-13,0.571543,0.58435,0.532819,0.538223
WOO,2022-02-14,0.538169,0.585251,0.525262,0.573144
WOO,2022-02-15,0.572606,0.61653,0.561991,0.587542
WOO,2022-02-16,0.587001,0.611337,0.568598,0.593906
WOO,2022-02-17,0.593906,0.605273,0.519243,0.539828
WOO,2022-02-18,0.539684,0.545582,0.496298,0.510606
WOO,2022-02-19,0.510806,0.524515,0.472936,0.474137
WOO,2022-02-20,0.473184,0.482141,0.416708,0.433317
WOO,2022-02-21,0.432216,0.475838,0.407063,0.409505
WOO,2022-02-22,0.409405,0.434674,0.371949,0.416808
WOO,2022-02-23,0.416808,0.462477,0.40024,0.415149
WOO,2022-02-24,0.413548,0.414807,0.338969,0.369648
WOO,2022-02-25,0.369948,0.436274,0.368147,0.423812
WOO,2022-02-26,0.426313,0.487944,0.420968,0.468387
WOO,2022-02-27,0.468434,0.502451,0.423869,0.437575
WOO,2022-02-28,0.437319,0.546573,0.42597,0.508203
WOO,2022-03-01,0.507703,0.541162,0.493897,0.53366
WOO,2022-03-02,0.53416,0.54841,0.503851,0.513854
WOO,2022-03-03,0.513154,0.516255,0.469894,0.496499
WOO,2022-03-04,0.497399,0.509102,0.45119,0.454436
WOO,2022-03-05,0.455391,0.484145,0.443189,0.478844
WOO,2022-03-06,0.478844,0.508953,0.463293,0.468641
WOO,2022-03-07,0.46704,0.469441,0.424327,0.43293
WOO,2022-03-08,0.432987,0.449935,0.424042,0.434687
WOO,2022-03-09,0.434987,0.542108,0.434987,0.495199
WOO,2022-03-10,0.494399,0.512254,0.470041,0.484894
WOO,2022-03-11,0.485094,0.502501,0.464186,0.482748
WOO,2022-03-12,0.482797,0.49755,0.463746,0.477548
WOO,2022-03-13,0.478243,0.488449,0.447289,0.448835
WOO,2022-03-14,0.448679,0.463293,0.435687,0.440988
WOO,2022-03-15,0.441488,0.459438,0.422184,0.451335
WOO,2022-03-16,0.452136,0.524957,0.447434,0.50025
WOO,2022-03-17,0.50055,0.538261,0.490847,0.519259
WOO,2022-03-18,0.519508,0.609605,0.490496,0.589595
WOO,2022-03-19,0.589695,0.640512,0.574287,0.586835
WOO,2022-03-20,0.585734,0.618171,0.555822,0.590736
WOO,2022-03-21,0.591336,0.610305,0.552321,0.567527
WOO,2022-03-22,0.566827,0.591696,0.551175,0.567484
WOO,2022-03-23,0.566583,0.585234,0.55002,0.564626
WOO,2022-03-24,0.566026,0.637118,0.562825,0.616708
WOO,2022-03-25,0.616608,0.635918,0.570185,0.573587
WOO,2022-03-26,0.573587,0.587994,0.563782,0.577231
WOO,2022-03-27,0.577288,0.610183,0.575988,0.609544
WOO,2022-03-28,0.609444,0.655862,0.604281,0.630652
WOO,2022-03-29,0.631452,0.65036,0.607382,0.617308
WOO,2022-03-30,0.617308,0.676403,0.610644,0.660198
WOO,2022-03-31,0.660998,0.690138,0.615385,0.622825
WOO,2022-04-01,0.623487,0.641993,0.572114,0.615746
WOO,2022-04-02,0.616623,0.648695,0.596939,0.59954
WOO,2022-04-03,0.59898,0.62465,0.580232,0.608983
WOO,2022-04-04,0.608683,0.610244,0.552366,0.595719
WOO,2022-04-05,0.595779,0.604481,0.54911,0.554711
WOO,2022-04-06,0.555611,0.558412,0.4925,0.525
WOO,2022-04-07,0.5248,0.5549,0.486449,0.533653
WOO,2022-04-08,0.534453,0.639528,0.533553,0.543317
WOO,2022-04-09,0.542617,0.544218,0.497399,0.523757
WOO,2022-04-10,0.524157,0.53256,0.498249,0.513403
WOO,2022-04-11,0.512402,0.515003,0.447434,0.451836
WOO,2022-04-12,0.452136,0.505701,0.449935,0.461839
WOO,2022-04-13,0.461438,0.483345,0.457537,0.478544
WOO,2022-04-14,0.479444,0.525205,0.464293,0.482897
WOO,2022-04-15,0.482797,0.490398,0.463693,0.469347
