ticker,date,open,high,low,close
IOTA,2017-06-13,0.553,0.589,0.538,0.587
IOTA,2017-06-14,0.587,0.6101,0.4795,0.5202
IOTA,2017-06-15,0.5202,0.5447,0.2912,0.3467
IOTA,2017-06-16,0.3467,0.599,0.3053,0.4082
IOTA,2017-06-17,0.4082,0.4512,0.4,0.428
IOTA,2017-06-18,0.428,0.4502,0.385,0.4056
IOTA,2017-06-19,0.4056,0.435,0.395,0.4254
IOTA,2017-06-20,0.4254,0.4472,0.411,0.4405
IOTA,2017-06-21,0.4405,0.4624,0.415,0.425
IOTA,2017-06-22,0.425,0.4499,0.4114,0.4373
IOTA,2017-06-23,0.4373,0.4828,0.433,0.4828
IOTA,2017-06-24,0.4828,0.6289,0.4767,0.5053
IOTA,2017-06-25,0.5053,0.5214,0.4401,0.4653
IOTA,2017-06-26,0.4653,0.4659,0.3401,0.408
IOTA,2017-06-27,0.408,0.42,0.3483,0.394
IOTA,2017-06-28,0.394,0.4,0.3511,0.373
IOTA,2017-06-29,0.373,0.4599,0.3619,0.411
IOTA,2017-06-30,0.411,0.449,0.393,0.398
IOTA,2017-07-01,0.398,0.4129,0.3701,0.3811
IOTA,2017-07-02,0.3811,0.39,0.36,0.3769
IOTA,2017-07-03,0.3769,0.385,0.35,0.376
IOTA,2017-07-04,0.376,0.4098,0.3702,0.3938
IOTA,2017-07-05,0.3938,0.3987,0.3681,0.381
IOTA,2017-07-06,0.381,0.3851,0.3033,0.3529
IOTA,2017-07-07,0.3529,0.3565,0.27,0.2822
IOTA,2017-07-08,0.2822,0.3202,0.2751,0.3003
IOTA,2017-07-09,0.3003,0.3125,0.2829,0.3
IOTA,2017-07-10,0.3,0.3041,0.1837,0.21
IOTA,2017-07-11,0.21,0.2342,0.1837,0.1869
IOTA,2017-07-12,0.1869,0.2395,0.1806,0.2288
IOTA,2017-07-13,0.2288,0.239,0.1875,0.2129
IOTA,2017-07-14,0.2129,0.2131,0.1602,0.1751
IOTA,2017-07-15,0.1751,0.1763,0.1427,0.1582
IOTA,2017-07-16,0.1582,0.188,0.155,0.178
IOTA,2017-07-17,0.178,0.28,0.1767,0.264
IOTA,2017-07-18,0.264,0.3123,0.246,0.268
IOTA,2017-07-19,0.268,0.2849,0.23,0.2314
IOTA,2017-07-20,0.2314,0.3043,0.2302,0.2937
IOTA,2017-07-21,0.2937,0.3078,0.2452,0.2595
IOTA,2017-07-22,0.2595,0.2785,0.2536,0.2716
IOTA,2017-07-23,0.2716,0.28,0.2551,0.2649
IOTA,2017-07-24,0.2649,0.273,0.2361,0.2674
IOTA,2017-07-25,0.2674,0.2688,0.2365,0.25
IOTA,2017-07-26,0.25,0.2845,0.2409,0.2744
IOTA,2017-07-27,0.2744,0.285,0.2711,0.273
IOTA,2017-07-28,0.273,0.2765,0.262,0.2651
IOTA,2017-07-29,0.2651,0.278,0.243,0.2767
IOTA,2017-07-30,0.2767,0.278,0.2502,0.2547
IOTA,2017-07-31,0.2547,0.26,0.244,0.254
IOTA,2017-08-01,0.254,0.294,0.2493,0.291
IOTA,2017-08-02,0.291,0.2939,0.2715,0.286
IOTA,2017-08-03,0.286,0.3392,0.285,0.3319
