ticker,date,open,high,low,close
IMX,2021-11-24,8.3545,8.499,7.665,7.88
IMX,2021-11-25,7.882,9.389,7.8225,9.185
IMX,2021-11-26,9.218,9.4975,7.2,8.0335
IMX,2021-11-27,8.0,8.4,7.664,7.8905
IMX,2021-11-28,7.882,7.9325,6.9255,7.575
IMX,2021-11-29,7.623,8.45,7.623,8.2415
IMX,2021-11-30,8.228,8.6715,7.92,8.2615
IMX,2021-12-01,8.26,8.337,7.252,7.473
IMX,2021-12-02,7.5115,7.5325,6.5,6.515
IMX,2021-12-03,6.563,7.0,5.8535,6.17
IMX,2021-12-04,6.162,6.265,5.0,5.756
IMX,2021-12-05,5.763,6.4695,5.377,5.4805
IMX,2021-12-06,5.4815,5.8455,4.3705,5.231
IMX,2021-12-07,5.21,5.5555,5.04,5.2675
IMX,2021-12-08,5.276,6.6805,5.1975,6.2175
IMX,2021-12-09,6.234,6.92,5.029,5.2195
IMX,2021-12-10,5.2365,5.604,4.6725,4.793
IMX,2021-12-11,4.787,5.13,4.7,4.86
IMX,2021-12-12,4.88,5.5345,4.834,5.522
IMX,2021-12-13,5.522,5.525,4.56,4.7855
IMX,2021-12-14,4.7855,5.1175,4.5075,4.793
IMX,2021-12-15,4.823,5.17789,4.54062,4.90404
IMX,2021-12-16,4.90134,5.4027,4.89718,4.98459
IMX,2021-12-17,4.97969,5.03151,4.58908,4.72669
IMX,2021-12-18,4.72579,4.82983,4.61258,4.65416
IMX,2021-12-19,4.65553,4.66903,4.41893,4.52186
IMX,2021-12-20,4.52056,4.53376,3.9944,4.24157
IMX,2021-12-21,4.24007,4.45308,4.15276,4.43857
IMX,2021-12-22,4.44033,4.73059,4.44033,4.60444
IMX,2021-12-23,4.60044,4.85364,4.2517,4.79069
IMX,2021-12-24,4.79022,4.93097,4.64322,4.64989
IMX,2021-12-25,4.64829,4.72463,4.51381,4.66713
IMX,2021-12-26,4.66923,4.74547,4.49204,4.67614
IMX,2021-12-27,4.67507,5.76383,4.66907,5.55337
IMX,2021-12-28,5.55187,5.58818,4.66037,4.79346
IMX,2021-12-29,4.79206,5.08131,4.575,5.05611
IMX,2021-12-30,5.06811,5.30126,4.78778,5.16993
IMX,2021-12-31,5.17403,5.20694,4.84758,4.89199
IMX,2022-01-01,4.89279,5.06179,4.80224,4.80866
IMX,2022-01-02,4.80926,5.06761,4.77606,4.96399
IMX,2022-01-03,4.96459,4.97189,4.366,4.48995
IMX,2022-01-04,4.49045,4.90661,4.43936,4.77932
IMX,2022-01-05,4.77365,5.0017,4.17298,4.34313
IMX,2022-01-06,4.34653,4.4581,4.03519,4.11069
IMX,2022-01-07,4.10619,4.17468,3.74143,3.75262
IMX,2022-01-08,3.75262,3.913,3.36153,3.5359
IMX,2022-01-09,3.5376,3.9143,3.38846,3.8144
IMX,2022-01-10,3.8103,4.3802,3.42156,3.6941
IMX,2022-01-11,3.6938,3.8924,3.3105,3.57026
IMX,2022-01-12,3.57116,3.82326,3.5129,3.71709
IMX,2022-01-13,3.71699,3.78029,3.48714,3.51611
IMX,2022-01-14,3.51591,3.63986,3.48664,3.63369
IMX,2022-01-15,3.63415,3.68978,3.52841,3.61681
IMX,2022-01-16,3.61641,4.38976,3.6097,4.10864
IMX,2022-01-17,4.11064,4.28671,3.6801,3.7515
IMX,2022-01-18,3.7483,3.85154,3.50585,3.77573
IMX,2022-01-19,3.77621,3.80152,3.50415,3.56967
IMX,2022-01-20,3.56941,3.75155,3.42304,3.43909
IMX,2022-01-21,3.43554,3.44119,2.66283,2.67974
IMX,2022-01-22,2.6739,2.91988,2.0239,2.39192
IMX,2022-01-23,2.39392,2.59692,2.25415,2.37828
IMX,2022-01-24,2.37111,2.5051,2.0024,2.28989
IMX,2022-01-25,2.28996,2.46133,2.19516,2.32816
IMX,2022-01-26,2.32519,3.24104,2.30761,3.02982
IMX,2022-01-27,3.02982,3.08285,2.497,2.60804
IMX,2022-01-28,2.61531,2.88286,2.48575,2.80394
IMX,2022-01-29,2.80714,2.94128,2.66913,2.78684
IMX,2022-01-30,2.78454,2.84845,2.4971,2.54356
IMX,2022-01-31,2.54572,2.74907,2.46493,2.67164
IMX,2022-02-01,2.67234,3.01831,2.66196,2.85613
IMX,2022-02-02,2.85653,3.1719,2.76496,2.81825
IMX,2022-02-03,2.81625,4.27614,2.80724,3.45573
IMX,2022-02-04,3.45673,3.51876,2.75137,2.90432
IMX,2022-02-05,2.90602,3.16792,2.80718,2.8397
IMX,2022-02-06,2.8397,2.98879,2.72309,2.74837
IMX,2022-02-07,2.7488,3.07777,2.7479,2.95006
IMX,2022-02-08,2.95106,3.81405,2.60961,2.75247
IMX,2022-02-09,2.74774,2.90933,2.64785,2.83011
IMX,2022-02-10,2.82983,2.86529,2.56279,2.62584
IMX,2022-02-11,2.62684,2.71135,2.22567,2.23867
IMX,2022-02-12,2.24257,2.3819,2.2051,2.30738
IMX,2022-02-13,2.30838,2.46748,2.24912,2.31739
IMX,2022-02-14,2.31939,2.34941,2.1713,2.29538
IMX,2022-02-15,2.30038,2.49149,2.27614,2.44246
IMX,2022-02-16,2.44447,2.50475,2.3284,2.4042
IMX,2022-02-17,2.3982,2.41845,2.10626,2.15451
IMX,2022-02-18,2.15029,2.20154,2.03022,2.04423
IMX,2022-02-19,2.04523,2.10326,1.89514,1.96798
IMX,2022-02-20,1.96618,1.97999,1.77589,1.83492
IMX,2022-02-21,1.83792,1.96379,1.5938,1.61681
IMX,2022-02-22,1.61581,1.69268,1.55262,1.6058
IMX,2022-02-23,1.6058,1.72403,1.55693,1.59796
IMX,2022-02-24,1.59796,1.59796,1.31766,1.47759
IMX,2022-02-25,1.47844,1.58047,1.44958,1.55778
IMX,2022-02-26,1.55178,1.61865,1.4976,1.52176
IMX,2022-02-27,1.52126,1.59064,1.37068,1.41731
IMX,2022-02-28,1.41871,1.54087,1.38339,1.51481
IMX,2022-03-01,1.51811,1.64566,1.5026,1.56847
IMX,2022-03-02,1.57047,1.58848,1.45234,1.4765
IMX,2022-03-03,1.47604,1.49535,1.40258,1.45379
IMX,2022-03-04,1.45459,1.48585,1.27836,1.3198
IMX,2022-03-05,1.3185,1.3313,1.25125,1.28699
IMX,2022-03-06,1.28779,1.28779,1.16783,1.18345
IMX,2022-03-07,1.18556,1.76953,1.10203,1.46244
IMX,2022-03-08,1.46144,1.83455,1.46044,1.4863
IMX,2022-03-09,1.4873,1.76735,1.42729,1.54915
IMX,2022-03-10,1.55031,1.69534,1.46844,1.52461
IMX,2022-03-11,1.62865,1.85756,1.55762,1.68234
IMX,2022-03-12,1.68334,1.9672,1.66833,1.88419
IMX,2022-03-13,1.88219,1.9804,1.6595,1.6835
IMX,2022-03-14,1.68067,1.74535,1.56016,1.61532
IMX,2022-03-15,1.61616,1.65933,1.5073,1.52246
IMX,2022-03-16,1.52346,1.63233,1.45929,1.60048
IMX,2022-03-17,1.59848,1.68551,1.55662,1.57679
IMX,2022-03-18,1.57663,1.63882,1.49189,1.62981
IMX,2022-03-19,1.6323,2.2081,1.5928,2.08583
IMX,2022-03-20,2.09084,2.36094,1.93096,2.09584
IMX,2022-03-21,2.09605,2.30815,1.9938,2.17387
IMX,2022-03-22,2.17487,2.44322,2.08283,2.27714
IMX,2022-03-23,2.28514,2.42597,2.14007,2.2579
IMX,2022-03-24,2.2569,2.36495,2.10805,2.15886
IMX,2022-03-25,2.15708,2.27514,2.11084,2.23612
IMX,2022-03-26,2.23389,2.26791,2.15286,2.19988
IMX,2022-03-27,2.2001,2.4012,2.17409,2.27391
IMX,2022-03-28,2.27291,2.69008,2.2629,2.61605
IMX,2022-03-29,2.62958,2.78811,2.502,2.57329
IMX,2022-03-30,2.57128,2.74137,2.5225,2.61779
IMX,2022-03-31,2.61879,2.84828,2.30046,2.36947
IMX,2022-04-01,2.37171,2.55928,2.21466,2.48374
IMX,2022-04-02,2.48399,2.77211,2.44149,2.495
IMX,2022-04-03,2.495,2.64506,2.3497,2.62105
IMX,2022-04-04,2.62779,2.67607,2.32747,2.47149
IMX,2022-04-05,2.4775,2.55076,2.33123,2.35747
IMX,2022-04-06,2.35824,2.38148,1.985,2.097
IMX,2022-04-07,2.089,2.177,1.964,2.11421
IMX,2022-04-08,2.11221,2.18722,1.9934,2.02981
IMX,2022-04-09,2.02881,2.31069,2.0016,2.11864
IMX,2022-04-10,2.12164,2.19966,2.07341,2.12843
IMX,2022-04-11,2.12943,2.13321,1.72034,1.73352
IMX,2022-04-12,1.73235,1.88038,1.70851,1.81955
IMX,2022-04-13,1.81554,1.87337,1.73235,1.85055
IMX,2022-04-14,1.85256,1.93258,1.76253,1.80918
IMX,2022-04-15,1.80536,1.83137,1.73417,1.77736
IMX,2022-04-16,1.77776,1.85217,1.75688,1.83957
IMX,2022-04-17,1.84437,1.86767,1.78118,1.80046
IMX,2022-04-18,1.79876,1.80666,1.57441,1.74712
IMX,2022-04-19,1.74732,1.9986,1.73632,1.9808
IMX,2022-04-20,1.9794,2.13043,1.90438,1.94539
IMX,2022-04-21,1.94539,2.13043,1.87738,1.88919
IMX,2022-04-22,1.88738,1.91638,1.78436,1.81818
IMX,2022-04-23,1.81478,1.89138,1.76755,1.84438
IMX,2022-04-24,1.84347,1.86307,1.71844,1.74005
IMX,2022-04-25,1.73965,1.79406,1.59446,1.78586
IMX,2022-04-26,1.78576,1.86279,1.62926,1.68427
IMX,2022-04-27,1.68507,1.7417,1.6192,1.68637
IMX,2022-04-28,1.68757,1.75688,1.6412,1.69167
IMX,2022-04-29,1.69167,1.70917,1.5249,1.54515
IMX,2022-04-30,1.54385,1.59296,1.44814,1.457
IMX,2022-05-01,1.4532,1.57306,1.2896,1.4961
IMX,2022-05-02,1.49515,1.60516,1.428,1.53815
IMX,2022-05-03,1.53715,1.651,1.506,1.57784
IMX,2022-05-04,1.57684,1.86681,1.54185,1.856
IMX,2022-05-05,1.856,1.85663,1.4947,1.58068
IMX,2022-05-06,1.58184,1.59268,1.44271,1.50185
IMX,2022-05-07,1.50185,1.53185,1.41372,1.41472
IMX,2022-05-08,1.41486,1.46042,1.34446,1.39158
IMX,2022-05-09,1.38958,1.40372,1.16253,1.20076
IMX,2022-05-10,1.20176,1.33447,1.09967,1.12255
IMX,2022-05-11,1.13055,1.24938,0.71735,0.82992
IMX,2022-05-12,0.83382,0.938044,0.644371,0.757027
IMX,2022-05-13,0.754956,0.967837,0.748972,0.866524
IMX,2022-05-14,0.868521,0.899468,0.746429,0.825759
IMX,2022-05-15,0.826841,0.939871,0.80579,0.932879
IMX,2022-05-16,0.932879,0.967837,0.814858,0.895744
IMX,2022-05-17,0.895834,0.937967,0.855886,0.932786
IMX,2022-05-18,0.933785,0.943771,0.793967,0.825925
IMX,2022-05-19,0.825925,0.902187,0.782217,0.891108
IMX,2022-05-20,0.889199,0.919987,0.809946,0.839991
IMX,2022-05-21,0.838992,1.01967,0.836994,0.938778
IMX,2022-05-22,0.938778,1.07371,0.931694,0.974829
IMX,2022-05-23,0.977825,1.05394,0.960942,1.01678
