ticker,date,open,high,low,close
OSMO,2022-05-15,1.56335,1.61276,1.53619,1.61276
OSMO,2022-05-16,1.87346,1.87346,1.62169,1.62169
OSMO,2022-05-17,1.61364,1.66297,1.61364,1.64416
OSMO,2022-05-18,1.64036,1.64036,1.49655,1.49655
OSMO,2022-05-19,1.50254,1.56539,1.47752,1.56539
OSMO,2022-05-20,1.60014,1.7503,1.5996,1.69301
OSMO,2022-05-21,1.68717,1.80805,1.68717,1.78018
OSMO,2022-05-22,1.72156,1.84069,1.72156,1.82551
OSMO,2022-05-23,1.79636,1.909,1.79355,1.82221
OSMO,2022-05-24,1.744,1.80521,1.69763,1.721
OSMO,2022-05-25,1.74143,1.74143,1.61063,1.64962
OSMO,2022-05-26,1.62481,1.62481,1.46019,1.47293
OSMO,2022-05-27,1.43122,1.43946,1.41319,1.41319
OSMO,2022-05-28,1.30555,1.37858,1.30555,1.31841
OSMO,2022-05-29,1.3495,1.37436,1.31768,1.36703
OSMO,2022-05-30,1.40674,1.48181,1.36364,1.42526
OSMO,2022-05-31,1.4976,1.4976,1.39039,1.39039
OSMO,2022-06-01,1.37895,1.39888,1.28998,1.28998
OSMO,2022-06-02,1.26246,1.31871,1.26246,1.31871
OSMO,2022-06-03,1.28984,1.28984,1.22003,1.24301
OSMO,2022-06-04,1.23343,1.23489,1.09841,1.09841
OSMO,2022-06-05,1.17515,1.21986,1.17515,1.21986
OSMO,2022-06-06,1.26083,1.27122,1.22092,1.22477
OSMO,2022-06-07,1.24054,1.24054,1.12104,1.14448
OSMO,2022-06-08,1.15477,1.22515,1.13048,1.20201
OSMO,2022-06-09,1.19452,1.21412,1.17675,1.18716
OSMO,2022-06-10,1.18128,1.25047,1.1515,1.17874
OSMO,2022-06-11,1.1803,1.48949,1.1803,1.29531
OSMO,2022-06-12,1.28334,1.41981,1.23693,1.41981
OSMO,2022-06-13,1.34359,1.34359,0.90243,0.90548
OSMO,2022-06-14,0.92656,0.9622,0.92656,0.93348
OSMO,2022-06-15,0.91092,0.9454,0.78366,0.87064
OSMO,2022-06-16,0.874237,0.921793,0.830419,0.830419
OSMO,2022-06-17,0.819959,0.826216,0.784285,0.826216
OSMO,2022-06-18,0.858377,0.947244,0.845708,0.846637
OSMO,2022-06-19,0.818986,0.884637,0.818986,0.828522
OSMO,2022-06-20,0.846683,0.855272,0.753519,0.780441
