ticker,date,open,high,low,close
EGLD,2020-09-03,18.02,21.53,16.93,17.79
EGLD,2020-09-04,17.79,20.12,16.74,17.62
EGLD,2020-09-05,17.62,17.74,10.42,12.34
EGLD,2020-09-06,12.34,16.02,11.29,13.38
EGLD,2020-09-07,13.38,13.66,11.52,13.23
EGLD,2020-09-08,13.23,15.52,13.22,14.04
EGLD,2020-09-09,14.04,15.38,13.7,15.1
EGLD,2020-09-10,15.1,15.69,13.81,13.95
EGLD,2020-09-11,13.95,15.31,13.49,14.32
EGLD,2020-09-12,14.32,14.42,13.14,13.93
EGLD,2020-09-13,13.93,14.3,12.8,13.31
EGLD,2020-09-14,13.31,14.41,12.43,13.98
EGLD,2020-09-15,13.98,14.95,12.86,13.06
EGLD,2020-09-16,13.06,13.06,11.83,12.59
EGLD,2020-09-17,12.59,12.88,11.76,12.07
EGLD,2020-09-18,12.07,12.31,10.81,11.23
EGLD,2020-09-19,11.23,12.24,11.19,11.96
EGLD,2020-09-20,11.96,12.21,9.782,10.73
EGLD,2020-09-21,10.73,10.94,8.438,8.818
EGLD,2020-09-22,8.818,9.109,8.18,8.718
EGLD,2020-09-23,8.718,9.507,8.309,8.819
EGLD,2020-09-24,8.819,9.256,8.718,9.246
EGLD,2020-09-25,9.246,10.49,9.148,10.01
EGLD,2020-09-26,10.01,10.81,9.975,10.42
EGLD,2020-09-27,10.42,10.51,9.623,10.05
EGLD,2020-09-28,10.05,10.51,9.868,10.01
EGLD,2020-09-29,10.01,10.34,9.944,10.27
EGLD,2020-09-30,10.27,10.62,10.08,10.37
EGLD,2020-10-01,10.37,10.98,10.01,10.29
EGLD,2020-10-02,10.29,10.31,8.945,9.421
EGLD,2020-10-03,9.421,9.562,9.038,9.09
EGLD,2020-10-04,9.09,9.295,8.881,9.045
EGLD,2020-10-05,9.045,9.121,8.014,8.469
EGLD,2020-10-06,8.469,8.489,6.844,6.938
EGLD,2020-10-07,6.938,7.808,6.473,7.796
EGLD,2020-10-08,7.796,7.808,6.992,7.487
EGLD,2020-10-09,7.487,8.139,7.316,7.916
EGLD,2020-10-10,7.916,8.1,7.724,7.78
EGLD,2020-10-11,7.78,8.208,7.575,8.181
EGLD,2020-10-12,8.181,8.211,7.838,8.022
EGLD,2020-10-13,8.022,8.17,7.863,7.954
EGLD,2020-10-14,7.954,8.322,7.747,7.996
EGLD,2020-10-15,7.996,8.003,7.71,7.905
EGLD,2020-10-16,7.905,7.907,7.03,7.398
EGLD,2020-10-17,7.398,7.715,7.367,7.651
EGLD,2020-10-18,7.651,7.738,7.511,7.62
EGLD,2020-10-19,7.62,7.622,6.224,7.313
EGLD,2020-10-20,7.313,7.44,6.512,7.076
EGLD,2020-10-21,7.076,7.497,7.075,7.471
EGLD,2020-10-22,7.471,7.864,7.355,7.725
EGLD,2020-10-23,7.725,8.928,7.696,8.864
EGLD,2020-10-24,8.864,10.24,8.585,8.815
EGLD,2020-10-25,8.815,9.739,8.277,9.266
EGLD,2020-10-26,9.266,9.547,8.448,8.638
EGLD,2020-10-27,8.638,8.769,8.312,8.576
EGLD,2020-10-28,8.576,8.671,7.728,7.867
EGLD,2020-10-29,7.867,8.026,7.139,7.388
EGLD,2020-10-30,7.388,7.813,7.216,7.627
EGLD,2020-10-31,7.627,7.656,7.193,7.338
EGLD,2020-11-01,7.338,7.956,7.266,7.684
EGLD,2020-11-02,7.684,7.769,7.267,7.318
EGLD,2020-11-03,7.318,7.434,7.169,7.259
EGLD,2020-11-04,7.259,7.301,7.012,7.173
EGLD,2020-11-05,7.173,7.499,6.996,7.375
EGLD,2020-11-06,7.375,8.439,7.373,8.359
EGLD,2020-11-07,8.359,8.597,7.656,7.852
EGLD,2020-11-08,7.852,8.421,7.768,8.337
EGLD,2020-11-09,8.337,8.413,7.946,8.109
EGLD,2020-11-10,8.109,8.685,8.085,8.604
EGLD,2020-11-11,8.604,8.838,7.802,7.802
EGLD,2020-11-12,7.802,7.893,7.371,7.492
EGLD,2020-11-13,7.492,7.849,7.459,7.775
EGLD,2020-11-14,7.775,7.779,7.299,7.481
EGLD,2020-11-15,7.481,7.736,7.412,7.584
EGLD,2020-11-16,7.584,7.938,7.508,7.708
EGLD,2020-11-17,7.708,7.995,7.626,7.868
EGLD,2020-11-18,7.868,7.93,7.11,7.487
EGLD,2020-11-19,7.487,7.692,7.247,7.601
EGLD,2020-11-20,7.601,8.002,7.514,7.621
EGLD,2020-11-21,7.621,8.48,7.516,8.224
EGLD,2020-11-22,8.224,8.353,7.611,8.018
EGLD,2020-11-23,8.018,9.319,7.938,9.068
EGLD,2020-11-24,9.068,9.343,8.501,9.043
EGLD,2020-11-25,9.043,10.36,8.729,9.728
EGLD,2020-11-26,9.728,10.09,8.313,9.143
EGLD,2020-11-27,9.143,9.204,8.623,8.855
EGLD,2020-11-28,8.855,9.034,8.562,8.818
EGLD,2020-11-29,8.818,9.174,8.678,8.933
EGLD,2020-11-30,8.933,9.338,8.745,9.182
EGLD,2020-12-01,9.182,9.609,8.774,9.308
EGLD,2020-12-02,9.308,12.0,9.198,11.62
EGLD,2020-12-03,11.62,13.48,11.61,13.07
EGLD,2020-12-04,13.07,14.08,11.21,12.08
EGLD,2020-12-05,12.08,14.69,11.85,13.91
EGLD,2020-12-06,13.91,13.97,12.9,13.72
EGLD,2020-12-07,13.72,13.9,12.76,13.13
EGLD,2020-12-08,13.13,13.16,12.23,12.52
EGLD,2020-12-09,12.52,14.58,12.39,13.97
EGLD,2020-12-10,13.97,14.55,13.53,13.75
EGLD,2020-12-11,13.75,15.31,13.12,14.79
EGLD,2020-12-12,14.79,17.11,14.75,16.73
EGLD,2020-12-13,16.73,17.26,15.88,16.92
EGLD,2020-12-14,16.92,20.1,16.5,19.24
EGLD,2020-12-15,19.24,24.52,18.72,24.29
EGLD,2020-12-16,24.29,25.44,20.6,21.68
EGLD,2020-12-17,21.68,23.78,20.21,23.31
EGLD,2020-12-18,23.31,27.83,22.78,25.37
EGLD,2020-12-19,25.37,27.43,25.1,26.61
EGLD,2020-12-20,26.61,26.62,24.31,25.6
EGLD,2020-12-21,25.6,29.14,25.47,28.03
EGLD,2020-12-22,28.03,29.79,26.75,28.01
EGLD,2020-12-23,28.01,28.51,20.52,21.68
EGLD,2020-12-24,21.68,26.14,20.91,24.96
EGLD,2020-12-25,24.96,25.1,22.16,22.93
EGLD,2020-12-26,22.93,23.96,20.64,23.11
EGLD,2020-12-27,23.11,24.38,20.64,21.82
EGLD,2020-12-28,21.82,26.65,21.49,25.41
EGLD,2020-12-29,25.41,25.87,23.54,23.76
EGLD,2020-12-30,23.76,25.3,23.5,24.12
EGLD,2020-12-31,24.12,24.7,23.56,24.69
EGLD,2021-01-01,24.69,27.33,24.5,26.06
EGLD,2021-01-02,26.06,26.95,24.64,25.88
EGLD,2021-01-03,25.88,28.06,25.3,27.31
EGLD,2021-01-04,27.31,31.19,26.03,30.66
EGLD,2021-01-05,30.66,35.06,29.39,34.03
EGLD,2021-01-06,34.03,39.79,33.53,38.54
EGLD,2021-01-07,38.54,41.99,31.5,37.02
EGLD,2021-01-08,37.02,40.88,33.51,37.39
EGLD,2021-01-09,37.39,38.88,35.76,36.98
EGLD,2021-01-10,36.98,39.3,33.59,36.23
EGLD,2021-01-11,36.23,36.39,27.03,32.68
EGLD,2021-01-12,32.68,34.99,30.54,31.62
EGLD,2021-01-13,31.62,35.04,30.5,35.04
EGLD,2021-01-14,35.04,38.83,34.15,37.9
EGLD,2021-01-15,37.9,39.18,34.99,37.22
EGLD,2021-01-16,37.22,38.76,36.35,36.74
EGLD,2021-01-17,36.74,38.6,35.64,37.48
EGLD,2021-01-18,37.48,40.92,37.22,39.56
EGLD,2021-01-19,39.56,39.99,37.24,37.63
EGLD,2021-01-20,37.63,40.03,36.05,38.7
EGLD,2021-01-21,38.7,39.65,36.26,37.34
EGLD,2021-01-22,37.34,38.34,35.07,37.19
EGLD,2021-01-23,37.19,38.28,36.06,37.06
EGLD,2021-01-24,37.06,41.98,36.83,41.31
EGLD,2021-01-25,41.31,53.98,41.18,50.0
EGLD,2021-01-26,50.0,50.85,46.47,48.34
EGLD,2021-01-27,48.34,54.73,45.72,53.57
EGLD,2021-01-28,53.57,61.79,53.08,59.2
EGLD,2021-01-29,59.2,62.98,55.75,61.76
EGLD,2021-01-30,61.76,74.43,59.16,64.94
EGLD,2021-01-31,64.94,69.69,61.93,63.38
EGLD,2021-02-01,63.38,69.96,58.11,66.14
EGLD,2021-02-02,66.14,67.77,62.9,64.25
EGLD,2021-02-03,64.25,69.07,63.57,67.99
EGLD,2021-02-04,67.99,78.89,64.61,74.03
EGLD,2021-02-05,74.03,89.78,73.86,88.01
EGLD,2021-02-06,88.01,99.39,83.72,96.02
EGLD,2021-02-07,96.02,143.13,92.14,140.14
EGLD,2021-02-08,140.14,199.27,129.1,163.2
EGLD,2021-02-09,163.2,217.15,159.25,195.42
EGLD,2021-02-10,195.42,215.2,162.88,176.41
EGLD,2021-02-11,176.41,187.96,147.4,156.97
EGLD,2021-02-12,156.97,179.23,152.61,170.05
EGLD,2021-02-13,170.05,175.6,158.23,160.0
EGLD,2021-02-14,160.0,168.04,150.23,154.31
EGLD,2021-02-15,154.31,168.98,67.54,139.86
EGLD,2021-02-16,139.86,152.98,131.03,136.77
EGLD,2021-02-17,136.77,157.8,123.58,145.12
EGLD,2021-02-18,145.12,166.75,143.32,151.21
EGLD,2021-02-19,151.21,154.94,135.54,139.18
EGLD,2021-02-20,139.18,155.24,133.07,139.5
EGLD,2021-02-21,139.5,144.62,136.0,140.38
EGLD,2021-02-22,140.38,153.96,103.78,126.74
EGLD,2021-02-23,126.74,134.19,90.05,109.99
EGLD,2021-02-24,109.99,130.12,104.51,116.98
EGLD,2021-02-25,116.98,129.09,112.16,113.43
EGLD,2021-02-26,113.43,128.06,103.71,124.17
EGLD,2021-02-27,124.17,152.05,122.52,135.56
EGLD,2021-02-28,135.56,137.24,120.58,130.91
EGLD,2021-03-01,130.91,143.95,129.16,138.22
EGLD,2021-03-02,138.22,145.1,127.42,134.05
EGLD,2021-03-03,134.05,143.88,131.89,141.42
EGLD,2021-03-04,141.42,159.96,138.09,150.86
EGLD,2021-03-05,150.86,152.02,138.2,141.33
EGLD,2021-03-06,141.33,146.83,132.71,137.2
EGLD,2021-03-07,137.2,151.98,137.12,145.95
EGLD,2021-03-08,145.95,149.99,140.96,147.21
EGLD,2021-03-09,147.21,164.35,144.84,158.86
EGLD,2021-03-10,158.86,165.15,148.19,150.99
EGLD,2021-03-11,150.99,156.44,145.92,151.26
EGLD,2021-03-12,151.26,152.6,137.31,140.37
EGLD,2021-03-13,140.37,146.92,134.2,140.4
EGLD,2021-03-14,140.4,142.21,125.21,131.84
EGLD,2021-03-15,131.84,138.58,124.57,130.39
EGLD,2021-03-16,130.39,133.72,126.36,130.38
EGLD,2021-03-17,130.38,137.28,127.25,135.66
EGLD,2021-03-18,135.66,137.93,130.48,132.94
EGLD,2021-03-19,132.94,135.29,129.69,133.53
EGLD,2021-03-20,133.53,148.72,133.03,136.72
EGLD,2021-03-21,136.72,139.87,132.13,138.45
EGLD,2021-03-22,138.45,145.98,133.01,134.63
EGLD,2021-03-23,134.63,136.8,128.76,130.97
EGLD,2021-03-24,130.97,135.59,118.98,120.61
EGLD,2021-03-25,120.61,125.18,115.8,121.78
EGLD,2021-03-26,121.78,144.62,121.49,140.93
EGLD,2021-03-27,140.93,153.29,139.02,146.29
EGLD,2021-03-28,146.29,148.73,138.16,141.55
EGLD,2021-03-29,141.55,148.98,138.27,143.55
EGLD,2021-03-30,143.55,146.45,141.85,142.88
EGLD,2021-03-31,142.88,144.56,131.83,139.81
EGLD,2021-04-01,139.81,150.3,137.78,150.3
EGLD,2021-04-02,150.3,172.99,150.3,167.64
